"x","y","topo","y1","y2","y3","y4","y5"
-30,-22,35.0816503798346,0.00236343818668596,0.901777746026866,0.0958559771922704,2.83859415454612e-06,2.34181093287238e-14
-28,-22,40.555776029397,0.000362570771033847,0.662423821604183,0.337165797979433,4.78096434619613e-05,1.88865188486066e-12
-26,-22,46.4175774835582,2.74624241777491e-05,0.268435898563067,0.730982093246993,0.000554545648560309,1.17201261231205e-10
-24,-22,52.5980061206035,1.02500316784223e-06,0.0587187156177666,0.937113743657562,0.00416651056070294,5.16080068524295e-09
-22,-22,59.0083059359513,2.69015950879653e-08,0.00964587540338292,0.963539856784415,0.0268140330275876,2.07883019310608e-07
-20,-22,65.5411515021767,5.62121675390201e-10,0.00130657142512639,0.84605851301793,0.152627244415825,7.67057899779914e-06
-18,-22,72.07290762453,7.29167761912686e-12,0.000109833322641921,0.460898404233939,0.53881627718187,0.000175485254256778
-16,-22,78.467004577403,4.91178342398131e-14,4.60940491160108e-06,0.120507737083933,0.877706717428443,0.0017809360826632
-14,-22,84.5783406013745,2.8485481172286e-16,1.53600885506176e-07,0.0230742874623917,0.965666794895142,0.0112587640415809
-12,-22,90.2585394401968,2.11595066026372e-18,5.79521058371396e-09,0.00442178199407723,0.939917751496792,0.0556604607139204
-10,-22,95.3618127398579,2.24422467851275e-20,2.64690051947889e-10,0.000869707718769382,0.796110679334623,0.203019612681917
-8,-22,99.7511128972893,3.43692836439219e-22,1.42309725350125e-11,0.00016415839625647,0.527540784275817,0.472295057313696
-6,-22,103.304218491129,8.88303591778804e-24,1.01652231300896e-12,3.24068511050207e-05,0.287820134239,0.712147458908878
-4,-22,105.919377232914,5.25046056007323e-25,1.26969567640425e-13,8.55394199255716e-06,0.160545220448938,0.839446225608943
-2,-22,107.520143625092,8.93291152412261e-26,3.41506220612724e-14,3.63721208231321e-06,0.107920276960468,0.892076085827415
0,-22,108.059090587818,4.8963845209269e-26,2.18397668239219e-14,2.71384411615518e-06,0.093947714385569,0.906049571770293
2,-22,107.520143625092,8.93291152412261e-26,3.41506220612724e-14,3.63721208231321e-06,0.107920276960468,0.892076085827415
4,-22,105.919377232914,5.25046056007323e-25,1.26969567640425e-13,8.55394199255716e-06,0.160545220448938,0.839446225608943
6,-22,103.304218491129,8.88303591778804e-24,1.01652231300896e-12,3.24068511050207e-05,0.287820134239,0.712147458908878
8,-22,99.7511128972893,3.43692836439219e-22,1.42309725350125e-11,0.00016415839625647,0.527540784275817,0.472295057313696
10,-22,95.3618127398579,2.24422467851275e-20,2.64690051947889e-10,0.000869707718769382,0.796110679334623,0.203019612681917
12,-22,90.2585394401968,2.11595066026372e-18,5.79521058371396e-09,0.00442178199407723,0.939917751496792,0.0556604607139204
14,-22,84.5783406013745,2.8485481172286e-16,1.53600885506176e-07,0.0230742874623917,0.965666794895142,0.0112587640415809
16,-22,78.467004577403,4.91178342398131e-14,4.60940491160108e-06,0.120507737083933,0.877706717428443,0.0017809360826632
18,-22,72.07290762453,7.29167761912686e-12,0.000109833322641921,0.460898404233939,0.53881627718187,0.000175485254256778
20,-22,65.5411515021767,5.62121675390201e-10,0.00130657142512639,0.84605851301793,0.152627244415825,7.67057899779914e-06
22,-22,59.0083059359513,2.69015950879653e-08,0.00964587540338292,0.963539856784415,0.0268140330275876,2.07883019310608e-07
24,-22,52.5980061206035,1.02500316784223e-06,0.0587187156177666,0.937113743657562,0.00416651056070294,5.16080068524295e-09
26,-22,46.4175774835582,2.74624241777491e-05,0.268435898563067,0.730982093246993,0.000554545648560309,1.17201261231205e-10
28,-22,40.555776029397,0.000362570771033847,0.662423821604183,0.337165797979433,4.78096434619613e-05,1.88865188486066e-12
30,-22,35.0816503798346,0.00236343818668596,0.901777746026866,0.0958559771922704,2.83859415454612e-06,2.34181093287238e-14
32,-22,30.0444578364642,0.0106877254201449,0.96503668312772,0.0242754213326136,1.70119520759687e-07,3.32128347525988e-16
34,-22,25.4745066422728,0.0390772935787848,0.954428478236378,0.00649421587437146,1.23104654162517e-08,6.50109696735287e-18
36,-22,21.3847534514877,0.116338513843887,0.881799481161192,0.00186200389956359,1.09535716473533e-09,1.79512766666642e-19
38,-22,17.772960202653,0.270349704216848,0.729102503649874,0.000547792018619107,1.14658757402499e-10,6.68595087633604e-21
40,-22,14.6242076309932,0.477135898431409,0.52270457428678,0.000159527268247063,1.35636937664262e-11,3.212812963198e-22
42,-22,11.9135715012319,0.664670712912288,0.335282169959641,4.71171262268325e-05,1.84463969230699e-12,2.01191081254938e-23
44,-22,9.60878911625915,0.793091675798121,0.206893288149121,1.50360524539061e-05,3.04428762453172e-13,1.71712516203031e-24
46,-22,7.67277395197152,0.869620004055243,0.130374550660538,5.445284155434e-06,6.3359638525951e-14,2.05385251373071e-25
48,-22,6.06587142221935,0.91351793651967,0.0864797827364201,2.28074389317898e-06,1.67572547270101e-14,3.42999622495469e-26
50,-22,4.74778509056274,0.939031354646776,0.0609675425914354,1.10276178274091e-06,5.55685600675545e-15,7.80083333815253e-27
-50,-20,5.07780058725173,0.933396149894296,0.066602526130595,1.32397510165631e-06,7.3321839869201e-15,1.13123103241337e-26
-48,-20,6.4875062544771,0.903499690099217,0.0964974386707525,2.87123000637196e-06,2.38004189551125e-14,5.49623938367677e-26
-46,-20,8.20610354849757,0.851321858221749,0.14867090870883,7.23306932290864e-06,9.80355701441623e-14,3.70176760286797e-25
-44,-20,10.2766898852062,0.759977476327007,0.240001408663019,2.11150094572438e-05,5.17527211302156e-13,3.53378008605355e-24
-42,-20,12.7416762156037,0.609976610995596,0.3899539381041,6.94508968583021e-05,3.44593297614963e-12,4.76321531557472e-23
-40,-20,15.6407269242987,0.405534340486311,0.594223090188328,0.00024256929777562,2.75858619363175e-11,8.73980424837058e-22
-38,-20,19.0083472677859,0.206423300087116,0.792728584668336,0.000848114991764097,2.52783883512613e-10,2.09898068907446e-20
-36,-20,22.8711939489509,0.0791488284473079,0.917885674453225,0.00296549443033462,2.66913200882489e-09,6.69279332600209e-19
-34,-20,27.2452232610952,0.0238131347140947,0.965285993625796,0.0109008373653203,3.42947890496753e-08,3.00580519900916e-17
-32,-20,32.1328288318912,0.00579310716727169,0.950737861031046,0.0434684781297558,5.53671924162177e-07,1.96469431208814e-15
-30,-20,37.5201533983861,0.00107378331544946,0.823129732728751,0.175786025565824,1.04583898017978e-05,1.73344362536789e-13
-28,-20,43.3747820110605,0.000114130676678841,0.467112339575166,0.532604348379516,0.00016918135366813,1.49714789199508e-11
-26,-20,49.6440335248784,5.16602087459479e-06,0.127104642609708,0.871226528136282,0.00166366234809397,8.85041641017135e-10
-24,-20,56.2540597927136,1.30486292352034e-07,0.0212764638469879,0.966492366475905,0.0122309960697337,4.31210815240396e-08
-22,-20,63.109935437029,2.44321062026209e-09,0.00283251879271269,0.91484835654257,0.0823170587665331,2.06345497335027e-06
-20,-20,70.0968749087716,2.94399860950164e-11,0.000251948729294312,0.60069105387715,0.39898316914251,7.38282216053178e-05
-18,-20,77.0826492100974,1.52334468438389e-13,9.62034516692501e-06,0.169257353916316,0.829600222212034,0.00113280352633069
-16,-20,83.9211957413589,4.99288126528481e-16,2.2308368757559e-07,0.0277682692117154,0.96292891378007,0.00930259392452638
-14,-20,90.4573268128976,1.77868063238695e-18,5.15658286326903e-09,0.00416476446970496,0.937094330554544,0.0587408998191677
-12,-20,96.5323526300539,7.60500267788113e-21,1.2537651015703e-10,0.00057583413089426,0.73678885597224,0.26263530977149
-10,-20,101.990351183829,3.53162494329414e-23,2.77507927603634e-12,6.0749209740071e-05,0.370484711713026,0.629454539074458
-8,-20,106.684748780159,2.25801432151128e-25,6.79720284261555e-14,5.70030624557148e-06,0.133177410607009,0.866816889086677
-6,-20,110.484828465069,3.19999580512393e-27,2.85714399607705e-15,7.10688468057706e-07,0.049248252863933,0.950751036447596
-4,-20,113.281765213783,1.33954745277143e-28,2.66240674364379e-16,1.47419565323627e-07,0.0227405135369988,0.977259339043436
-2,-20,114.443152223505,3.56883401392446e-29,9.88896590994055e-17,7.6337833440376e-08,0.0164169773923836,0.983582946269783
0,-20,114.443152223505,3.56883401392446e-29,9.88896590994055e-17,7.6337833440376e-08,0.0164169773923836,0.983582946269783
2,-20,114.443152223505,3.56883401392446e-29,9.88896590994055e-17,7.6337833440376e-08,0.0164169773923836,0.983582946269783
4,-20,113.281765213783,1.33954745277143e-28,2.66240674364379e-16,1.47419565323627e-07,0.0227405135369988,0.977259339043436
6,-20,110.484828465069,3.19999580512393e-27,2.85714399607705e-15,7.10688468057706e-07,0.049248252863933,0.950751036447596
8,-20,106.684748780159,2.25801432151128e-25,6.79720284261555e-14,5.70030624557148e-06,0.133177410607009,0.866816889086677
10,-20,101.990351183829,3.53162494329414e-23,2.77507927603634e-12,6.0749209740071e-05,0.370484711713026,0.629454539074458
12,-20,96.5323526300539,7.60500267788113e-21,1.2537651015703e-10,0.00057583413089426,0.73678885597224,0.26263530977149
14,-20,90.4573268128976,1.77868063238695e-18,5.15658286326903e-09,0.00416476446970496,0.937094330554544,0.0587408998191677
16,-20,83.9211957413589,4.99288126528481e-16,2.2308368757559e-07,0.0277682692117154,0.96292891378007,0.00930259392452638
18,-20,77.0826492100974,1.52334468438389e-13,9.62034516692501e-06,0.169257353916316,0.829600222212034,0.00113280352633069
20,-20,70.0968749087716,2.94399860950164e-11,0.000251948729294312,0.60069105387715,0.39898316914251,7.38282216053178e-05
22,-20,63.109935437029,2.44321062026209e-09,0.00283251879271269,0.91484835654257,0.0823170587665331,2.06345497335027e-06
24,-20,56.2540597927136,1.30486292352034e-07,0.0212764638469879,0.966492366475905,0.0122309960697337,4.31210815240396e-08
26,-20,49.6440335248784,5.16602087459479e-06,0.127104642609708,0.871226528136282,0.00166366234809397,8.85041641017135e-10
28,-20,43.3747820110605,0.000114130676678841,0.467112339575166,0.532604348379516,0.00016918135366813,1.49714789199508e-11
30,-20,37.5201533983861,0.00107378331544946,0.823129732728751,0.175786025565824,1.04583898017978e-05,1.73344362536789e-13
32,-20,32.1328288318912,0.00579310716727169,0.950737861031046,0.0434684781297558,5.53671924162177e-07,1.96469431208814e-15
34,-20,27.2452232610952,0.0238131347140947,0.965285993625796,0.0109008373653203,3.42947890496753e-08,3.00580519900916e-17
36,-20,22.8711939489509,0.0791488284473079,0.917885674453225,0.00296549443033462,2.66913200882489e-09,6.69279332600209e-19
38,-20,19.0083472677859,0.206423300087116,0.792728584668336,0.000848114991764097,2.52783883512613e-10,2.09898068907446e-20
40,-20,15.6407269242987,0.405534340486311,0.594223090188328,0.00024256929777562,2.75858619363175e-11,8.73980424837058e-22
42,-20,12.7416762156037,0.609976610995596,0.3899539381041,6.94508968583021e-05,3.44593297614963e-12,4.76321531557472e-23
44,-20,10.2766898852062,0.759977476327007,0.240001408663019,2.11150094572438e-05,5.17527211302156e-13,3.53378008605355e-24
46,-20,8.20610354849757,0.851321858221749,0.14867090870883,7.23306932290864e-06,9.80355701441623e-14,3.70176760286797e-25
48,-20,6.4875062544771,0.903499690099217,0.0964974386707525,2.87123000637196e-06,2.38004189551125e-14,5.49623938367677e-26
50,-20,5.07780058725173,0.933396149894296,0.066602526130595,1.32397510165631e-06,7.3321839869201e-15,1.13123103241337e-26
-50,-18,5.39610940083942,0.927505953230372,0.0724924683099531,1.57845966559996e-06,9.57499399350607e-15,1.61810966326544e-26
-48,-18,6.89418437889769,0.892867524122308,0.107128894990434,3.58088722419813e-06,3.33456418950806e-14,8.65071372011963e-26
-46,-18,8.72051427412902,0.831713723800287,0.16827679116329,9.48503627428738e-06,1.48942346020775e-13,6.51571086492052e-25
-44,-18,10.9208981223672,0.724765595415892,0.275205292022192,2.91125610574854e-05,8.57962811733668e-13,7.04402575461771e-24
-42,-18,13.5404054625713,0.554444639006037,0.445455656389638,9.97045981081071e-05,6.21713526701861e-12,1.08001519464938e-22
-40,-18,16.6211870950706,0.340042035729315,0.659601517101902,0.000356447115119836,5.36627571117814e-11,2.25068792214502e-21
-38,-18,20.1999112851406,0.156042834056388,0.842689351239484,0.00126781417274493,5.31383565775314e-10,6.204760962509e-20
-36,-18,24.3049057472247,0.0538704986499152,0.941544957436542,0.00458453769462974,6.21891260854259e-09,2.35016189181182e-18
-34,-18,28.9531270165014,0.0146425456575753,0.967546240422117,0.0178111225773069,9.13430008455936e-08,1.30503956294919e-16
-32,-18,34.1471187684386,0.00315661624480005,0.921842567047082,0.074999116821469,1.69988663799228e-06,1.0733668810579e-14
-30,-18,39.8721550787695,0.000468955834958788,0.704582291931517,0.294914362836747,3.43893956597092e-05,1.11716567531964e-12
-28,-18,46.0937890229207,3.22144737103826e-05,0.287025449219345,0.712449670435803,0.000492665776230995,9.49106655408298e-11
-26,-18,52.7560370668615,9.38637385488162e-07,0.0562581354984262,0.939371200618617,0.00436971958273093,5.66284030457215e-09
-24,-18,59.7804217922503,1.72129659646647e-08,0.00769765847930702,0.959016297719528,0.0332857047378796,3.21850319848614e-07
-22,-18,67.0660672955722,2.16886755192049e-10,0.00077985593143761,0.781196246364523,0.218006948453425,1.69490337281164e-05
-20,-18,74.4909925400218,1.18847193725729e-12,3.57564927533543e-05,0.299699015035702,0.699809989555476,0.000455238914880684
-18,-18,81.9146795737675,2.74655577306372e-15,6.91170485497826e-07,0.0484558667647239,0.946393978493341,0.00514946357144653
-16,-18,89.1819096650914,5.40243227209869e-18,1.08736738916852e-08,0.00609716147778828,0.952452903252618,0.0414499243959203
-14,-18,96.1277669736269,1.10798361167579e-20,1.62696541833894e-10,0.000665560787772002,0.758510421567965,0.240824017481567
-12,-18,102.583614019807,1.90104857446184e-23,1.77014951306576e-12,4.59188608901131e-05,0.331846072425119,0.66810800871222
-10,-18,108.38375461212,3.40522282828848e-26,1.66670665455238e-14,2.27267441331491e-06,0.0863335691326309,0.913664158192939
-8,-18,113.372426885788,1.20823210252298e-28,2.46451715302781e-16,1.40048267163714e-07,0.0221711415115432,0.977828718440189
-6,-18,114.443152223505,3.56883401392446e-29,9.88896590994055e-17,7.6337833440376e-08,0.0164169773923836,0.983582946269783
-4,-18,114.443152223505,3.56883401392446e-29,9.88896590994055e-17,7.6337833440376e-08,0.0164169773923836,0.983582946269783
-2,-18,114.443152223505,3.56883401392446e-29,9.88896590994055e-17,7.6337833440376e-08,0.0164169773923836,0.983582946269783
0,-18,114.443152223505,3.56883401392446e-29,9.88896590994055e-17,7.6337833440376e-08,0.0164169773923836,0.983582946269783
2,-18,114.443152223505,3.56883401392446e-29,9.88896590994055e-17,7.6337833440376e-08,0.0164169773923836,0.983582946269783
4,-18,114.443152223505,3.56883401392446e-29,9.88896590994055e-17,7.6337833440376e-08,0.0164169773923836,0.983582946269783
6,-18,114.443152223505,3.56883401392446e-29,9.88896590994055e-17,7.6337833440376e-08,0.0164169773923836,0.983582946269783
8,-18,113.372426885788,1.20823210252298e-28,2.46451715302781e-16,1.40048267163714e-07,0.0221711415115432,0.977828718440189
10,-18,108.38375461212,3.40522282828848e-26,1.66670665455238e-14,2.27267441331491e-06,0.0863335691326309,0.913664158192939
12,-18,102.583614019807,1.90104857446184e-23,1.77014951306576e-12,4.59188608901131e-05,0.331846072425119,0.66810800871222
14,-18,96.1277669736269,1.10798361167579e-20,1.62696541833894e-10,0.000665560787772002,0.758510421567965,0.240824017481567
16,-18,89.1819096650914,5.40243227209869e-18,1.08736738916852e-08,0.00609716147778828,0.952452903252618,0.0414499243959203
18,-18,81.9146795737675,2.74655577306372e-15,6.91170485497826e-07,0.0484558667647239,0.946393978493341,0.00514946357144653
20,-18,74.4909925400218,1.18847193725729e-12,3.57564927533543e-05,0.299699015035702,0.699809989555476,0.000455238914880684
22,-18,67.0660672955722,2.16886755192049e-10,0.00077985593143761,0.781196246364523,0.218006948453425,1.69490337281164e-05
24,-18,59.7804217922503,1.72129659646647e-08,0.00769765847930702,0.959016297719528,0.0332857047378796,3.21850319848614e-07
26,-18,52.7560370668615,9.38637385488162e-07,0.0562581354984262,0.939371200618617,0.00436971958273093,5.66284030457215e-09
28,-18,46.0937890229207,3.22144737103826e-05,0.287025449219345,0.712449670435803,0.000492665776230995,9.49106655408298e-11
30,-18,39.8721550787695,0.000468955834958788,0.704582291931517,0.294914362836747,3.43893956597092e-05,1.11716567531964e-12
32,-18,34.1471187684386,0.00315661624480005,0.921842567047082,0.074999116821469,1.69988663799228e-06,1.0733668810579e-14
34,-18,28.9531270165014,0.0146425456575753,0.967546240422117,0.0178111225773069,9.13430008455936e-08,1.30503956294919e-16
36,-18,24.3049057472247,0.0538704986499152,0.941544957436542,0.00458453769462974,6.21891260854259e-09,2.35016189181182e-18
38,-18,20.1999112851406,0.156042834056388,0.842689351239484,0.00126781417274493,5.31383565775314e-10,6.204760962509e-20
40,-18,16.6211870950706,0.340042035729315,0.659601517101902,0.000356447115119836,5.36627571117814e-11,2.25068792214502e-21
42,-18,13.5404054625713,0.554444639006037,0.445455656389638,9.97045981081071e-05,6.21713526701861e-12,1.08001519464938e-22
44,-18,10.9208981223672,0.724765595415892,0.275205292022192,2.91125610574854e-05,8.57962811733668e-13,7.04402575461771e-24
